97,0.001265,0.002835
98,0.000307,0.001162
99,0.000703,0.001951
100,0.000449,0.0012
101,0.001505,0.00319
102,0.000204,0.000768
103,0.000248,0.000744
104,0.000446,0.001349
105,0.001025,0.00269
106,0.000176,0.00076
107,0.000124,0.000532
108,0.000843,0.001852
109,0.000539,0.001568
110,0.001047,0.002385
111,0.001133,0.002676
112,0.00045,0.001441
114,0.000796,0.001776
115,0.001196,0.003021
116,0.000982,0.002646
117,0.000489,0.001357
118,0.000164,0.000776
119,0.000275,0.001084
120,0.000031,0.000222
121,0.000173,0.000788
122,0.000051,0.000354
223,0.000013,0.000133
225,0.000008,0.000079
228,0.000021,0.000211
230,0.000017,0.000175
232,0.000028,0.000284
233,0.000045,0.000328
243,0.00005,0.000371
252,0.000028,0.000201
940,0.000022,0.000221
941,0.000022,0.000221
945,0.000044,0.000442
947,0.000022,0.000221
948,0.000044,0.000442
953,0.000022,0.000221
954,0.000022,0.000221
955,0.000022,0.000221
957,0.000044,0.000442
958,0.000022,0.000221
959,0.000044,0.000442
961,0.000044,0.000442
962,0.000066,0.000663
963,0.000044,0.000442
972,0.000022,0.000221
1488,0.045787,0.014124
1489,0.054449,0.014216
1490,0.016015,0.007012
1491,0.025749,0.008753
1492,0.08753,0.018487
1493,0.109943,0.017168
1494,0.008991,0.004976
1495,0.022982,0.00849
1496,0.015522,0.007698
1497,0.1137,0.019966
1498,0.003988,0.003063
1499,0.020028,0.007522
1500,0.063173,0.012516
1501,0.02642,0.011849
1502,0.050121,0.011786
1503,0.012942,0.006733
1504,0.035063,0.01127
1505,0.021419,0.009786
1506,0.028308,0.009902
1507,0.002312,0.002358
1508,0.021887,0.008299
1509,0.001505,0.00219
1510,0.012597,0.006795
1511,0.022005,0.009315
1512,0.05987,0.013524
1513,0.043981,0.011341
1514,0.05833,0.015702
20196,0.000007,0.000072
23450,0.000007,0.000072
24066,0.000007,0.000072
25351,0.000007,0.000072
25919,0.000007,0.000072
37117,0.000007,0.000072
