97,0.059643,0.011559
98,0.021347,0.007518
99,0.025858,0.007801
100,0.05012,0.010194
101,0.159561,0.013601
102,0.01774,0.006793
103,0.028837,0.008666
104,0.039986,0.009366
105,0.080001,0.01251
106,0.003964,0.003863
107,0.014213,0.006481
108,0.037248,0.00938
109,0.026753,0.008331
110,0.093882,0.014753
111,0.029263,0.009701
112,0.010312,0.005755
113,0.000432,0.00093
114,0.079074,0.012161
115,0.062794,0.010809
116,0.06391,0.011179
117,0.039289,0.009919
118,0.010191,0.00499
119,0.013913,0.004803
120,0.000912,0.001308
121,0.001698,0.002536
122,0.011891,0.005218
181,0.000021,0.000205
223,0.001474,0.001826
225,0.000033,0.000326
226,0.000014,0.000138
228,0.00526,0.003556
229,0.000035,0.000353
231,0.000008,0.000076
233,0.000216,0.000915
234,0.000019,0.000188
235,0.000012,0.000121
237,0.000032,0.00032
243,0.000045,0.00026
246,0.002924,0.002611
252,0.005712,0.00405
257,0.000073,0.000728
263,0.000213,0.001376
269,0.000042,0.000342
287,0.000061,0.000429
299,0.000073,0.000728
305,0.000014,0.000138
333,0.000065,0.000511
351,0.000026,0.000183
353,0.000054,0.000248
363,0.000053,0.000315
382,0.00007,0.000468
702,0.000012,0.000121
703,0.000037,0.000364
1072,0.000022,0.000223
1077,0.000045,0.000446
1078,0.000022,0.000223
1080,0.000157,0.001562
1082,0.000022,0.000223
1085,0.000045,0.000446
1087,0.000045,0.000446
1088,0.00009,0.000892
1090,0.000045,0.000446
1093,0.000045,0.000446
2315,0.00001,0.000102
2340,0.00001,0.000102
7771,0.00001,0.000102
