99,0.000165,0.000822
104,0.000116,0.000576
107,0.000049,0.000341
113,0.000049,0.000341
186,0.000022,0.000157
2309,0.014092,0.007535
2310,0.011489,0.008697
2311,0.007676,0.007241
2312,0.0078,0.010141
2313,0.007696,0.006956
2314,0.000196,0.000875
2319,0.009598,0.008109
2320,0.002129,0.003108
2321,0.000135,0.000696
2323,0.001156,0.002326
2324,0.007487,0.00517
2325,0.110239,0.021872
2326,0.011922,0.011599
2327,0.023669,0.013362
2328,0.00228,0.00397
2330,0.016396,0.011668
2331,0.005685,0.005665
2332,0.033277,0.011319
2333,0.001864,0.002956
2334,0.000598,0.001525
2335,0.007842,0.008325
2336,0.001632,0.002503
2337,0.005695,0.005792
2338,0.00102,0.002077
2339,0.002621,0.003529
2340,0.069865,0.019069
2341,0.008028,0.008739
2342,0.034147,0.015641
2343,0.006302,0.005609
2344,0.070736,0.016863
2346,0.037199,0.015275
2347,0.004789,0.006219
2348,0.027643,0.01536
2349,0.016152,0.010205
2350,0.050718,0.018202
2351,0.038243,0.015189
2352,0.102807,0.023183
2354,0.036419,0.016688
2357,0.030286,0.018456
2358,0.013599,0.010629
2359,0.007485,0.007257
2360,0.063501,0.016193
2361,0.08644,0.023861
2393,0.000676,0.003076
2395,0.000124,0.000493
2396,0.000183,0.000738
2397,0.000043,0.0003
2398,0.000021,0.00015
