4608,0.001687,0.00324
4609,0.006946,0.008868
4610,0.000284,0.001231
4611,0.000302,0.001225
4612,0.001126,0.002529
4613,0.007809,0.008564
4614,0.005603,0.005298
4616,0.03105,0.018123
4617,0.005125,0.007059
4618,0.002923,0.005257
4619,0.012662,0.010541
4620,0.00294,0.005139
4621,0.025184,0.015958
4622,0.002614,0.004636
4623,0.00021,0.001647
4624,0.000284,0.001075
4625,0.000031,0.000369
4626,0.000318,0.002369
4628,0.000173,0.000813
4629,0.00348,0.004742
4632,0.02752,0.014862
4633,0.00167,0.003368
4634,0.010356,0.008554
4635,0.014128,0.014737
4636,0.000565,0.00147
4637,0.025056,0.014039
4638,0.00189,0.004716
4639,0.000266,0.001064
4640,0.003194,0.006606
4643,0.000262,0.001067
4645,0.003666,0.007071
4646,0.000082,0.000566
4648,0.012787,0.009485
4649,0.003709,0.005695
4650,0.010002,0.011696
4651,0.011946,0.010006
4652,0.001781,0.003403
4653,0.033143,0.024637
4654,0.003817,0.005649
4655,0.000418,0.001596
4656,0.011982,0.013783
4657,0.001443,0.00294
4658,0.002663,0.00396
4659,0.005772,0.005951
4660,0.000147,0.000615
4661,0.02088,0.014378
4662,0.000407,0.001315
4663,0.000264,0.001773
4664,0.001289,0.002931
4665,0.000157,0.000888
4666,0.000279,0.001124
4667,0.002938,0.010882
4668,0.000026,0.000235
4669,0.001109,0.002599
4670,0.000026,0.000234
4672,0.006121,0.007117
4673,0.002828,0.005559
4674,0.002091,0.005537
4675,0.00344,0.005356
4676,0.00059,0.002387
4677,0.00616,0.006058
4678,0.001808,0.003622
4683,0.001111,0.003405
4704,0.031623,0.016258
4705,0.002202,0.004664
4706,0.002523,0.004178
4707,0.011299,0.008906
4708,0.003871,0.005941
4709,0.014749,0.009734
4710,0.001275,0.00334
4711,0.000059,0.000506
4712,0.000605,0.003436
4714,0.0001,0.000782
4715,0.000037,0.000307
4717,0.000044,0.000416
4720,0.022114,0.013639
4721,0.004226,0.0049
4722,0.001136,0.003005
4723,0.008324,0.007585
4724,0.002682,0.004954
4725,0.040015,0.016764
4726,0.005125,0.007161
4727,0.000805,0.00344
4728,0.007455,0.010663
4729,0.001103,0.003938
4730,0.000037,0.000308
4731,0.002924,0.004605
4732,0.000165,0.001242
4733,0.017479,0.0126
4734,0.000141,0.000739
4735,0.000115,0.000531
4736,0.000013,0.000159
4739,0.000509,0.003101
4741,0.001057,0.003908
4747,0.000682,0.003467
4752,0.021483,0.013855
4753,0.002614,0.004066
4754,0.000361,0.001622
4755,0.014214,0.012559
4756,0.001737,0.002885
4757,0.052042,0.021279
4758,0.002837,0.005257
4759,0.00026,0.000957
4760,0.000508,0.001595
4761,0.000354,0.000983
4762,0.000036,0.000312
4763,0.003132,0.004275
4765,0.001367,0.002565
4766,0.000489,0.002777
4768,0.026024,0.012486
4770,0.002426,0.004144
4771,0.000009,0.00011
4772,0.000774,0.003003
4773,0.018408,0.012739
4774,0.000941,0.003293
4776,0.010836,0.008693
4777,0.001134,0.002493
4778,0.000744,0.002986
4779,0.005458,0.006121
4780,0.000127,0.000566
4781,0.005926,0.010882
4782,0.000757,0.001733
4784,0.000049,0.000442
4787,0.000432,0.001396
4792,0.00002,0.000172
4796,0.000435,0.002024
4797,0.000041,0.00029
4808,0.010008,0.00957
4810,0.002445,0.004278
4811,0.00619,0.009028
4813,0.034393,0.017291
4814,0.003785,0.005538
4819,0.001349,0.00329
4821,0.001115,0.003602
4824,0.005194,0.006632
4825,0.001606,0.003303
4826,0.003501,0.006851
4827,0.001735,0.002844
4828,0.001459,0.003224
4829,0.003302,0.004895
4830,0.000389,0.001426
4831,0.000074,0.000533
4837,0.000349,0.001624
4840,0.034474,0.015401
4841,0.000481,0.001884
4843,0.022118,0.013693
4844,0.000556,0.001423
4845,0.022305,0.013214
4846,0.00287,0.004427
4848,0.013167,0.010142
4849,0.000952,0.002007
4850,0.003099,0.004858
4851,0.004346,0.005609
4852,0.001528,0.004809
4853,0.010086,0.007834
4854,0.00276,0.01255
4855,0.000046,0.000441
4864,0.002133,0.004409
4865,0.000767,0.003092
4866,0.001019,0.007706
4867,0.000925,0.002044
4868,0.00024,0.001241
4869,0.003605,0.007253
4870,0.000501,0.001732
4871,0.000071,0.000595
4872,0.013275,0.008559
4873,0.002913,0.00449
4874,0.001088,0.002844
4875,0.005156,0.00556
4876,0.000335,0.001917
4877,0.014296,0.011568
4878,0.001021,0.002434
4880,0.000054,0.000494
4883,0.000391,0.001933
4896,0.007101,0.007424
4897,0.001018,0.002201
4899,0.004196,0.008897
4900,0.000746,0.003196
4901,0.008251,0.007549
4902,0.00016,0.000854
4903,0.000039,0.00033
4904,0.001439,0.002959
4905,0.000026,0.000305
4906,0.00017,0.001099
4907,0.0007,0.0021
4909,0.001543,0.002853
4910,0.000045,0.0004
4911,0.000014,0.000163
4917,0.002068,0.003892
4920,0.00075,0.002529
4921,0.000112,0.000695
4923,0.000807,0.002205
4925,0.001103,0.002722
4926,0.000052,0.000615
4928,0.000347,0.002463
4931,0.000247,0.001903
4933,0.000096,0.000587
4934,0.000018,0.000216
4936,0.006932,0.006764
4937,0.000839,0.002024
4938,0.00057,0.001453
4939,0.001533,0.002999
4940,0.000162,0.000807
4941,0.005151,0.0062
4942,0.000553,0.001937
4943,0.00004,0.000334
4944,0.000444,0.003179
4946,0.000125,0.000663
4947,0.000297,0.001023
4949,0.000426,0.001802
4950,0.004536,0.009667
